"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tip","additional_charges","trip_total","shared_trip_authorized","trips_pooled","pickup_centroid_latitude","pickup_centroid_longitude","dropoff_centroid_latitude","dropoff_centroid_longitude"
"023990ccbcbac3d8004f2dc7f14471273ddec56a","2022-01-01T08:00:00.000","2022-01-01T08:00:00.000","521","2.3798",,,"61","59","12.5","0","3.43","15.93","false","1","41.8090182499","-87.6591665992","41.8299223039","-87.6725026464"
"024fb7d5d8db3579bb0f9eb189ea5cad21ce2671","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","585","2.8245",,,"2","3","7.5","0","2.53","10.03","false","1","42.001571027","-87.6950125892","41.96581197","-87.6558787862"
"025aaa78470c647f57d9bcb5afc6544061ab5756","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","525","1.87","17031081500","17031839100","8","32","10","1","1.02","12.02","false","1","41.8925077809","-87.6262149064","41.8809944707","-87.6327464887"
"03307553318faa698bde9b08f9b393159381a9c9","2022-01-01T08:00:00.000","2022-01-01T08:00:00.000","497","2.0842",,,"77","2","15","0","2.38","17.38","false","1","41.9867117999","-87.6634164054","42.001571027","-87.6950125892"
"036de746778aa36f1ac476b88690d917a06b580b","2022-01-01T08:00:00.000","2022-01-01T08:30:00.000","1335","9.2591",,,"7",,"20","0","4.33","24.33","false","1","41.9226862843","-87.6494887289",,
"0396bf6bdc70ff9c02d0604b227bf0acb9c7bd32","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","648","5.9719",,,,"26","12.5","0","3.19","15.69","false","1",,,"41.8785943576","-87.7302324284"
"03fa76b226ccb8b378839415d138b700c7e2ff98","2022-01-01T08:00:00.000","2022-01-01T08:00:00.000","409","1.08",,,"8","8","10","0","1.02","11.02","false","1","41.899602111","-87.6333080367","41.899602111","-87.6333080367"
"048d5a07676453f3577a08ebd423d4df83760d4b","2022-01-01T08:00:00.000","2022-01-01T08:30:00.000","1562","12.8161","17031330100","17031010201","33","1","17.5","0","5.59","23.09","false","1","41.859349715","-87.6173580061","42.0160105638","-87.680162272"
"058c35c84f145d3cf5f23229b4a249572c8298de","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","897","7.9302",,,"32","77","15","7","3.61","25.61","false","1","41.8788655841","-87.6251921424","41.9867117999","-87.6634164054"
"065944c82d2a859363a9e56b41b0521c63362558","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","1112","12.623",,,,,"20","0","4.86","24.86","false","1",,,,
"06708239423ab6b13707e59f9c0b907edcfec651","2022-01-01T08:00:00.000","2022-01-01T08:30:00.000","1433","17.1787",,,,"76","25","0","22.69","47.69","false","1",,,"41.9802643146","-87.913624596"
"0672cad6786190b5d2cf450d92408037c587bf3c","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","1043","6.8628",,,"46","41","15","0","3.38","18.38","false","1","41.7412427285","-87.551428197","41.794090253","-87.592310855"
"06850c79ff29e390b3d3bab122e926d869b54cf6","2022-01-01T08:00:00.000","2022-01-01T08:15:00.000","1027","4.726","17031310600","17031081500","31","8","12.5","0","2.97","15.47","false","1","41.8563332167","-87.6595642391","41.8925077809","-87.6262149064"
"00041c667e201f28598eae5957e9d8f4701ec32b","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","621","2.9269",,,"28","24","15","0","2.56","17.56","false","1","41.874005383","-87.6635175498","41.9012069941","-87.6763559892"
"001cb6ca0919a271c015ea30638616e743eef8a7","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1637","9.1271",,,"66",,"20","10","4.41","34.41","false","1","41.7718485152","-87.695666342",,
"00eb8e4aabc3e9ad4ca0a163e0d5bc61ff5bc26c","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","953","5.5269",,,"52","49","10","0","3.78","13.78","false","1","41.707311449","-87.5349029012","41.7065878819","-87.6233665115"
"0174f39260610bbcd82d9dd03d6a6611065bb633","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","984","13.64",,,,"53","17.5","0","1.02","18.52","false","1",,,"41.6738199043","-87.6357397768"
"01b509495f09563205d6ac3a83bed762a9664203","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","868","8.5957",,,"8","38","20","11","3.75","34.75","false","1","41.899602111","-87.6333080367","41.8129489392","-87.6178596758"
"020a5c37b7d2cc6b6f6ec71ffd56ec5a59ed2ef8","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","388","4.0089","17031061902","17031081403","6","8","10","0","2.78","12.78","false","1","41.9431550855","-87.640698076","41.8909220259","-87.6188683546"
"022261a1d795cdec6cd77d739724122c57646907","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","943","4.8022","17031281900","17031071200","28","7","17.5","0","2.95","20.45","false","1","41.8792550844","-87.642648998","41.9218549112","-87.6462109769"
"022b6111c23f8bbb901c533417f5a6c66448df5a","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","486","1.8822","17031071500","17031081700","7","8","10","0","3.2","13.2","false","1","41.9146162864","-87.6317173661","41.8920421365","-87.6318639497"
"025d3a3b930751475238b3cd2bddf8ad937eefcd","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","969","9.0967",,,"15","8","20","0","5.42","25.42","false","1","41.9540276487","-87.7633990316","41.899602111","-87.6333080367"
"0262c7824cea51265dbbec291f8a7c8ecbac2796","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","760","3.97",,,"1","3","10","0","1.02","11.02","false","1","42.0096228806","-87.6701668569","41.96581197","-87.6558787862"
"027183ad2ee73dad1985ef2d21ec0ea05c215e57","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","604","2.3612","17031280100","17031081300","28","8","15","5","2.44","22.44","false","1","41.8853000224","-87.6428084655","41.8983317935","-87.6207628651"
"02c42f70bac7063e55c982268ab62da946dd27b2","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","805","2.3427","17031081300","17031281900","8","28","12.5","0","2.43","14.93","false","1","41.8983317935","-87.6207628651","41.8792550844","-87.642648998"
"0318bfab0780d71ea2c367e33d062bcf6e2ef052","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","844","4.3026",,,"28",,"10","0","2.84","12.84","false","1","41.874005383","-87.6635175498",,
"03d20aa4b1a8151d225f34e3165b7e25fb02d61d","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","789","3.2104","17031062900","17031080300","6","8","10","0","2.61","12.61","false","1","41.9362371791","-87.6564115308","41.9074919303","-87.6357600901"
"03ec36a00974f9b39d915d75d56abed942332c15","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1404","17.154","17031081700","17031980000","8","76","75","0","11.04","86.03999999999999","false","1","41.8920421365","-87.6318639497","41.9790708201","-87.9030396611"
"040109553e0606b7bbd73126b5ef3f5f079766b4","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","718","2.9416","17031842200","17031281900","8","28","12.5","0","2.73","15.23","false","1","41.9049353016","-87.6499072264","41.8792550844","-87.642648998"
"040959b6a0bd524a11efe09817a83606d22f8bbd","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1946","16.9024","17031070200","17031980000","7","76","30","0","10.49","40.49","false","1","41.9290776551","-87.6462934762","41.9790708201","-87.9030396611"
"040a6202fd529307b0ec8e90f549665ecdebd17e","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1069","7.5906",,,"58",,"15","0","3.53","18.53","false","1","41.8173662079","-87.6988607973",,
"04103dda4607a1a23b792a7e569959ea4e105e2c","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","452","1.92","17031071400","17031081000","7","8","12.5","0","1.02","13.52","false","1","41.922082541","-87.6341560931","41.9002656868","-87.6321092196"
"044b1a883492b13a5f03c319580dae8506a3ec35","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","656","2.3736","17031081403","17031280100","8","28","15","0","2.44","17.44","false","1","41.8909220259","-87.6188683546","41.8853000224","-87.6428084655"
"0468c857fba58091b2697022cf02d4dc58d6b925","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","652","3.2826",,,"67","73","10","0","2.64","12.64","false","1","41.7759288274","-87.6665962653","41.7174930361","-87.6488950721"
"04ecd51489ab0580c2a4125dd77589e9a6b6cead","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1792","8.9707",,,"56","42","20","0","8.82","28.82","false","1","41.7925923603","-87.7696154528","41.7788768603","-87.5949254391"
"04f624e4f1b89c969c67d23e8db4a0f0a58969ce","2022-01-01T10:00:00.000","2022-01-01T10:00:00.000","306","1.4958",,,"3","3","7.5","0","2.36","9.86","false","1","41.96581197","-87.6558787862","41.96581197","-87.6558787862"
"054b3cd69f9bf524ed1af1423b510f6eda12f31a","2022-01-01T10:00:00.000","2022-01-01T10:30:00.000","1024","12.25","17031980100","17031243400","56","24","27.5","0","6.02","33.519999999999996","false","1","41.785998518","-87.7509342894","41.8925368719","-87.6598643178"
"0566a7bcb4f0627608bb0fd7cd20b858e3b612bd","2022-01-01T10:00:00.000","2022-01-01T10:15:00.000","693","4.2439",,,"22","8","17.5","0","2.83","20.33","false","1","41.9227606205","-87.6991553432","41.899602111","-87.6333080367"
"00141a14714351b327eb4f70872ec8715f1cd1f9","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","695","3.7664",,,"1",,"10","5","3.18","18.18","false","1","42.0096228806","-87.6701668569",,
"00332b356e8d6d1dbf41c9d6cfa7dcf091ad1001","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","1297","5.7558","17031040201","17031241400","4","24","15","3","3.15","21.15","false","1","41.9725808001","-87.6940010612","41.906025969","-87.6753116216"
"00b516b6a1ea4e4a28db7c29e2e363dea58b42f0","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","822","3.6371",,,"51",,"10","0","4.62","14.620000000000001","false","1","41.6906333472","-87.5700582686",,
"01030bf19d9a9759ab08f9eb3f9fb1cd55db78be","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","375","0.9937",,,"7","7","12.5","7","2.87","22.37","false","1","41.9226862843","-87.6494887289","41.9226862843","-87.6494887289"
"013d597e586723a28387ab69c59649fb38a976f3","2022-01-01T12:00:00.000","2022-01-01T12:30:00.000","1510","14.2565",,,"32","44","52.5","0","12.57","65.07","false","1","41.8788655841","-87.6251921424","41.7402057565","-87.6159695226"
"01579800bdf1e05f869aa07df3aaa89e7d4b4edf","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","263","1.0916","17031320100","17031081700","32","8","15","0","2.36","17.36","false","1","41.8849871918","-87.6209929134","41.8920421365","-87.6318639497"
"016a5c6306ba737c5b35b4e1d43e9c84b592275b","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","494","1.2965",,,"71","71","7.5","0","2.65","10.15","false","1","41.7442051463","-87.6563059862","41.7442051463","-87.6563059862"
"01724b2af5b258629879f18334ca4988cc6c1dc7","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","662","2.7694","17031080300","17031070600","8","7","22.5","4","2.52","29.02","false","1","41.9074919303","-87.6357600901","41.9287630064","-87.665676837"
"0195531ee2b54cae2fd19269428e4dc800dedfd2","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","705","1.7427","17031081300","17031081402","8","8","30","0","7.87","37.87","false","1","41.8983317935","-87.6207628651","41.8919715078","-87.6129454143"
"01c1574e1124bf6dd626e51c95b44677c2b3542c","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","1267","10.0448",,,"25","60","15","0","5.31","20.31","false","1","41.8906088526","-87.7560467111","41.8361501547","-87.6487879519"
"01e91b43d0f634834163dde6ff97e9dbd278a5fc","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","1477","14","17031980000","17031061500","76","6","25","0","9.88","34.88","false","1","41.9790708201","-87.9030396611","41.9452823311","-87.6615450961"
"01fc9d670a5ed9f200ebfd58608fa1a40c7b95d6","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","694","5.75",,,"28","60","25","4","1.02","30.02","false","1","41.874005383","-87.6635175498","41.8361501547","-87.6487879519"
"020d88eaa51566d24865e6a0f7f61be23427c7a0","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","801","2.54","17031841900","17031320100","28","32","37.5","7","0","44.5","false","1","41.8679024175","-87.6429586652","41.8849871918","-87.6209929134"
"020e26ac357f7044bedbb6454d7b10d8b272438a","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","337","1.0898","17031062200","17031832100","6","6","10","0","2.87","12.870000000000001","false","1","41.9425851797","-87.6566440918","41.9528229157","-87.6532439924"
"0212bd8c83f7b54360b933721f8607bef62bcca5","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","542","1.4945","17031320100","17031839000","32","32","27.5","4","2.36","33.86","false","1","41.8849871918","-87.6209929134","41.8710158803","-87.6314065252"
"02391780804e76ad87cc47b2908550ac7886ffa3","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","900","3.4745",,,"22","14","10","0","3.71","13.71","false","1","41.9227606205","-87.6991553432","41.968069","-87.7215590627"
"0263ed0edf9dc84700e523f07fc3dc2cb69213dd","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","881","3.2051","17031063000","17031842300","6","24","10","1","2.61","13.61","false","1","41.9363101308","-87.6515625922","41.8983058696","-87.6536139825"
"028bad4f796e38455319de500e6acc4fb31740d2","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","512","1.7198","17031839100","17031320100","32","32","20","0","2.36","22.36","false","1","41.8809944707","-87.6327464887","41.8849871918","-87.6209929134"
"02972d1f1bf8d3f1681c0e82c5e29da389e3c68b","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","449","1.58","17031243000","17031241500","24","24","12.5","2","1.02","15.52","false","1","41.8922767078","-87.6793974791","41.9083786693","-87.6709450752"
"029ac6e3b10cfd89d7a6d154c38b0efee4aae2f6","2022-01-01T12:00:00.000","2022-01-01T12:45:00.000","2066","21.2935",,,,"30","27.5","0","6.71","34.21","false","1",,,"41.8390869059","-87.714003807"
"02a3b588bf6e4315a362e2c03ea5e95215d69d4a","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","1158","5.1326","17031062100","17031081100","6","8","20","0","3.02","23.02","false","1","41.9426918444","-87.6517705068","41.9002212967","-87.6291051864"
"02c7fe25979bb475c6b4290b86b6adb95a8153c9","2022-01-01T12:00:00.000","2022-01-01T12:15:00.000","542","1.2","17031081800","17031081401","8","8","22.5","0","1.02","23.52","false","1","41.8932163595","-87.6378442095","41.8950334495","-87.6197106717"
"03151b34430008d78d51b3da3f3494b006c78e0c","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","459","1.3965","17031063301","17031070600","6","7","12.5","0","2.87","15.370000000000001","false","1","41.9345397158","-87.6430228044","41.9287630064","-87.665676837"
"032d46da22430537c6dc50dec43659f7655562b0","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","353","2.06",,,"40","38","15","0","1.02","16.02","false","1","41.7923572233","-87.6179313803","41.8129489392","-87.6178596758"
"034388c29084a0c8342efc46d6c812a16291aa4f","2022-01-01T12:00:00.000","2022-01-01T12:00:00.000","592","2.6066","17031080400","17031242100","8","24","22.5","2","2.49","26.990000000000002","false","1","41.9074128162","-87.6409015248","41.8996701799","-87.6698377982"
"000bb07b7bc41b9d3a5632c48e5ae2a8d3163df0","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","369","1.2845","17031320100","17031081100","32","8","22.5","0","2.36","24.86","false","1","41.8849871918","-87.6209929134","41.9002212967","-87.6291051864"
"000e17662c02e4a351696841c2ae67e13bf2533b","2022-01-01T14:00:00.000","2022-01-01T14:30:00.000","1090","6.98","17031830900","17031320100","22","32","20","0","1.02","21.02","false","1","41.9286190509","-87.685362024","41.8849871918","-87.6209929134"
"006bf65be9befecc994e87d821cadccdb6dc7977","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","518","1.5404","17031320400","17031081700","32","8","17.5","3","2.36","22.86","false","1","41.8774061234","-87.6219716519","41.8920421365","-87.6318639497"
"0079e13c7b09508efd63fcf9fa039097fabbd4fa","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","348","1.0087","17031062200","17031060800","6","6","17.5","0","2.36","19.86","false","1","41.9425851797","-87.6566440918","41.9534000435","-87.6460070664"
"00ac00d059d288e71ac9026e11f10c67358b6d45","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","336","1.5438","17031831000","17031842200","22","8","12.5","0","2.36","14.86","false","1","41.9160052737","-87.6750951155","41.9049353016","-87.6499072264"
"00c4bc3be41e2df093bb83614dbeb0c927e3f9d6","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","206","0.6284","17031081401","17031081300","8","8","15","2","2.36","19.36","false","1","41.8950334495","-87.6197106717","41.8983317935","-87.6207628651"
"014cd2b7c24c3982b7d860fa0879671b0234c27c","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","283","1.02","17031283800","17031842900","28","28","12.5","0","1.02","13.52","false","1","41.8634226841","-87.6537566193","41.8631181033","-87.672920435"
"01520b20660fadfa8a81bcf5cf6814471bba1b84","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","631","3.4584","17031260900","17031840700","26","30","12.5","0","2.67","15.17","false","1","41.8710123117","-87.7228130756","41.853834685","-87.6935387966"
"015cdc1624f48aab7c11580d669569ed852fc17f","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","232","0.3677","17031081500","17031081401","8","8","15","0","2.36","17.36","false","1","41.8925077809","-87.6262149064","41.8950334495","-87.6197106717"
"0160f06d4fe6ea71229f2673e52a3e7eedcf9002","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","301","0.78","17031081500","17031081700","8","8","30","6","1.02","37.02","false","1","41.8925077809","-87.6262149064","41.8920421365","-87.6318639497"
"016465bc8838502a633fab974111ef5ca9aa744a","2022-01-01T14:00:00.000","2022-01-01T14:30:00.000","1648","13.5839",,,"2","76","27.5","6","10.38","43.88","false","1","42.001571027","-87.6950125892","41.9802643146","-87.913624596"
"01f0612114687c9e9c014bf9547328315bfc10a0","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","1001","5.4","17031833100","17031063000","28","6","30","0","1.02","31.02","false","1","41.8790669938","-87.657005027","41.9363101308","-87.6515625922"
"01fcedf9eeaa67d8acdd63811374c1fb71b6e567","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","802","4.6195",,,"75",,"10","0","3.94","13.94","false","1","41.6897299145","-87.6690544032",,
"0224593a4fd4255e93dcd3f406d4f17903cbd729","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","281","1.0743","17031061500","17031070600","6","7","15","0","2.36","17.36","false","1","41.9452823311","-87.6615450961","41.9287630064","-87.665676837"
"0231091a8823eee0c7d2ac321bf14e9810ac2eac","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","282","0.6254","17031833100","17031281900","28","28","10","0","2.4","12.4","false","1","41.8790669938","-87.657005027","41.8792550844","-87.642648998"
"02475e2e585e715587c4082e1b159fcfa46bf797","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","872","2.5562","17031841100","17031320400","34","32","10","5","2.48","17.48","false","1","41.8510178239","-87.6350918563","41.8774061234","-87.6219716519"
"0252a2797cc7aee5c02a0c819e756ec682633772","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","862","4.1356","17031320100","17031071300","32","7","22.5","5","2.81","30.31","false","1","41.8849871918","-87.6209929134","41.9217783562","-87.6414597588"
"025e4bc34e85a50fd05c52d43eeef3b707b9a2ee","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","624","2.0288","17031842200","17031081401","8","8","12.5","0","2.37","14.870000000000001","false","1","41.9049353016","-87.6499072264","41.8950334495","-87.6197106717"
"02621aba931fdd440d703a0c8d348b9b2500d313","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","209","0.4928","17031081000","17031081800","8","8","12.5","0","2.36","14.86","false","1","41.9002656868","-87.6321092196","41.8932163595","-87.6378442095"
"029214e579443b7b3fba68277472efda0cd11c5a","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","543","1.8073",,,"6","6","12.5","0","2.36","14.86","false","1","41.9442266014","-87.6559981815","41.9442266014","-87.6559981815"
"029d6715e40fe93530a4c998026581ac09ec7956","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","802","4.1678","17031241500","17031081402","24","8","10","0","2.82","12.82","false","1","41.9083786693","-87.6709450752","41.8919715078","-87.6129454143"
"02bacd4c9d8b6ddf9709b4cbc343932bb8201e1a","2022-01-01T14:00:00.000","2022-01-01T14:00:00.000","420","0.9612","17031241600","17031241400","24","24","7.5","3","2.36","12.86","false","1","41.9066507664","-87.6653376596","41.906025969","-87.6753116216"
"02c9dae192d114e2b3570e4df8229b2a1f284ce7","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","506","2.4395","17031320600","17031833000","32","28","17.5","0","2.45","19.95","false","1","41.8706073724","-87.6221729369","41.8852813201","-87.6572331997"
"02da53297f34b859e2970ccefe2c4d4126985333","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","641","2.7122",,,"7","22","12.5","0","2.51","15.01","false","1","41.9226862843","-87.6494887289","41.9227606205","-87.6991553432"
"02f54b668980f5b1225fbf870546edf281038230","2022-01-01T14:00:00.000","2022-01-01T14:15:00.000","969","6.3824",,,,"74","12.5","3","3.28","18.78","false","1",,,"41.6948789661","-87.7131924966"
"0060b79854d4e7871c012675d61a8c5ba700b891","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","632","2.86","17031060900","17031030800","6","77","17.5","3","1.02","21.52","false","1","41.949829346","-87.6439653703","41.9799124453","-87.6641882421"
"006c6d8b2922006d6724786f309315a7a8bc5ded","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","279","0.97",,,"75",,"12.5","0","1.02","13.52","false","1","41.6897299145","-87.6690544032",,
"00bfc651dfbacce7feb5e58e64f84719c3678c88","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","492","2.456",,,"22","22","7.5","0","2.46","9.96","false","1","41.9227606205","-87.6991553432","41.9227606205","-87.6991553432"
"0114183d4dcfd75f3c3e81943b616d20ec007b36","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","926","3.4948","17031071200","17031833000","7","28","17.5","0","5.59","23.09","false","1","41.9218549112","-87.6462109769","41.8852813201","-87.6572331997"
"012a14d26da9cae53a08327c275967231c50130c","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","602","3.41",,,"71","67","20","0","1.02","21.02","false","1","41.7442051463","-87.6563059862","41.7759288274","-87.6665962653"
"012c62fe1632e4820a58a79c0c9772c606697ab6","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","385","1.4244","17031841100","17031839000","34","32","12.5","0","2.87","15.370000000000001","false","1","41.8510178239","-87.6350918563","41.8710158803","-87.6314065252"
"0145e952e8bffaa677e9221362f8d7e8851ab222","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","852","4.8134","17031330100","17031241500","33","24","30","0","2.95","32.95","false","1","41.859349715","-87.6173580061","41.9083786693","-87.6709450752"
"0149d8dd6d0112bf56f2e3bf075bc031224a140a","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","325","0.9684","17031320100","17031081500","32","8","12.5","0","3.89","16.39","false","1","41.8849871918","-87.6209929134","41.8925077809","-87.6262149064"
"014db3f06490bf6346b076ef767dbf291cb7f754","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","411","1.2575","17031330100","17031320400","33","32","7.5","0","2.36","9.86","false","1","41.859349715","-87.6173580061","41.8774061234","-87.6219716519"
"0173cfd33799da3d840b18d055b8b8d8e5440fb1","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","997","7.1508","17031160700","17031281900","16","28","12.5","2","4.08","18.58","false","1","41.9504044107","-87.7020071282","41.8792550844","-87.642648998"
"020ce9d2f6603a44b9eeaabe4fc17e36d4c8fe06","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","1547","17.3296","17031081600","17031806600","8",,"40","9","5.58","54.58","false","1","41.8920726347","-87.6288741572",,
"0222a607e4f8e5d67792f402dacc78b1bcd14507","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","405","1.2152","17031330100","17031320600","33","32","15","3","2.36","20.36","false","1","41.859349715","-87.6173580061","41.8706073724","-87.6221729369"
"023843e8c29f887753cdf4a6423a6816535c3da7","2022-01-01T16:00:00.000","2022-01-01T16:30:00.000","1846","4.3209","17031241600","17031241500","24","24","20","0","2.85","22.85","false","1","41.9066507664","-87.6653376596","41.9083786693","-87.6709450752"
"023a427a868e1455bfaefcefae6b833e1bc538b6","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","1185","11.0224",,,"23","9","22.5","0","4.25","26.75","false","1","41.9000696026","-87.7209182385","42.0076125931","-87.8137810343"
"024cd11fd84a9f15b0ee961bed5a843aa7cb5fae","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","329","1.4628",,,"15","15","17.5","0","2.36","19.86","false","1","41.9540276487","-87.7633990316","41.9540276487","-87.7633990316"
"0335c1d4d271c9f3ef87e369c5a2c6648954998f","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","1112","7.3087","17031320100","17031061200","32","6","27.5","0","3.48","30.98","false","1","41.8849871918","-87.6209929134","41.9490605256","-87.6616429039"
"0355b4d1106cafbb8196b66b0e0b8cc39592aadd","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","883","5.3",,,"77","6","15","0","1.02","16.02","false","1","41.9867117999","-87.6634164054","41.9442266014","-87.6559981815"
"0398c46b478736b1466c4d23264847a4b4bd957f","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","703","6.11",,,"10","76","22.5","4","6.02","32.519999999999996","false","1","41.9850151008","-87.8045320063","41.9802643146","-87.913624596"
"039fb0cab0e78f1013067f7b3ed65a659b72560a","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","764","4.24",,,"6","8","22.5","0","1.02","23.52","false","1","41.9442266014","-87.6559981815","41.899602111","-87.6333080367"
"03adc96e45895e0cd9e04e6fc83f7e7c425a5f3d","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","554","1.99","17031833000","17031081000","28","8","25","0","1.02","26.02","false","1","41.8852813201","-87.6572331997","41.9002656868","-87.6321092196"
"03ecf3e831813a4b00787eca7b0143b0f8ffc1af","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","893","3.0787","17031330100","17031081201","33","8","27.5","4","2.59","34.09","false","1","41.859349715","-87.6173580061","41.8991556134","-87.6262105324"
"041baef069f907854eb0584701b2fb7a9710f6bd","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","550","1.6364","17031081100","17031839100","8","32","10","4","2.36","16.36","false","1","41.9002212967","-87.6291051864","41.8809944707","-87.6327464887"
"046ccd251908d575c8e51f00e078605fa5cca473","2022-01-01T16:00:00.000","2022-01-01T16:00:00.000","364","0.8362","17031081201","17031081700","8","8","7.5","0","3.99","11.49","false","1","41.8991556134","-87.6262105324","41.8920421365","-87.6318639497"
"0476bf165e42623aa22a5a8a67ce8af2d1d19efb","2022-01-01T16:00:00.000","2022-01-01T16:15:00.000","637","2.9912","17031320100","17031281900","32","28","27.5","0","3.07","30.57","false","1","41.8849871918","-87.6209929134","41.8792550844","-87.642648998"
"0478f0421241e0006aa0d8b545ba52375b13bd46","2022-01-01T16:00:00.000","2022-01-01T16:30:00.000","1263","11.567",,,,"76","35","0","9.37","44.37","false","1",,,"41.9802643146","-87.913624596"
